,ip,nb_www,nb_com,nb_dslash,http_in_path,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,nb_extCSS,ratio_extRedirection,ratio_extErrors,login_form,external_favicon,ratio_intMedia,ratio_extMedia,popup_window,safe_anchor,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,domain_age,web_traffic,dns_record,google_index,page_rank,len_url,len_hostname,qty_points,qty_hyphen,qty_at_sign,qty_question_mark,qty_ampersand,qty_equal_sign,qty_underscore,qty_porcentage,qty_back_slash,qty_colon,qty_comma,qty_semicolon,qty_dollar_sign,is_https,numbers_url_ratio,numbers_hostname_ratio
10927,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,10,10,17,17,10,17,13.5,10.0,17.0,0,0,0,0,0,6,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,0,-1,0,0,1,1,43,17,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
9213,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,13,4,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,128,50,4,1,0,1,2,3,2,0,5,1,0,0,0,1,0.109375,0.0
5747,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,9,6,1,3,1,10,10,7,4.111111111,6.5,3.428571429,1,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,1,0,361,-1,75006,0,1,5,56,18,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0.10714285714285714,0.0
4746,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,8,8,0,16,16,0,12.0,12.0,0.0,0,0,0,0,0,163,0.668711656,0.331288344,3,0.296296296,0.0,0,1,7.692307692,92.30769231,0,79.52755906,0,1,1,0,371,7298,0,0,0,5,38,29,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
5223,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,8,2,3,2,32,19,32,13.2,11.0,14.66666667,0,0,0,0,0,30,0.966666667,0.033333333,0,0.0,0.0,0,0,80.0,20.0,0,100.0,0,1,0,0,76,5767,0,0,1,2,81,27,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0.18518518518518517,0.0
463,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,18,0.666666667,0.333333333,0,0.666666667,0.166666667,0,0,0.0,0.0,0,62.5,0,1,1,0,200,1991,4019018,0,0,2,29,20,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
11189,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,3,2,3,2,8,8,8,5.333333333,5.5,5.25,0,0,0,0,0,55,0.818181818,0.181818182,0,0.3,0.1,0,1,100.0,0.0,0,72.22222222,0,0,0,0,165,2391,1652,0,0,6,48,16,2,0,0,0,0,0,2,0,4,1,0,0,0,0,0.0,0.0
52,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,1,2,4,2,7,7,7,4.285714286,5.0,3.75,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,517,7802,0,0,1,5,46,20,4,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
9178,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,3,3,3,3,0,8,8,0,5.333333333,5.333333333,0.0,0,0,0,0,0,68,0.705882353,0.294117647,0,0.05,0.0,0,0,50.0,50.0,0,32.0,0,1,1,0,286,3731,1404167,0,0,2,29,21,2,1,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
5909,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,2,3,3,3,301,12,301,42.625,7.5,54.33333333,6,0,0,0,0,90,0.788888889,0.211111111,0,0.0,0.052631579,0,1,66.66666667,33.33333333,0,85.71428571,0,1,0,0,178,187,0,0,1,0,361,20,3,0,0,1,1,2,0,0,4,1,0,0,0,1,0.06371191135734072,0.05
1503,0,1,0,0,0,0,0,0,0,1,2,1,1,0,0,9,3,2,2,2,11,3,11,5.888888889,2.666666667,7.5,0,0,0,0,0,99,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,0,0,0,241,12544,857,0,1,8,72,14,2,3,0,0,0,0,0,0,6,1,0,0,0,0,0.027777777777777776,0.14285714285714285
3701,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,14,14,40,40,14,40,27.0,14.0,40.0,0,0,0,0,0,7,0.571428571,0.428571429,1,0.0,0.0,0,1,0.0,0.0,0,0.0,0,1,0,0,364,731,0,0,0,0,67,17,1,0,0,0,0,1,0,0,3,1,0,0,0,1,0.1044776119402985,0.0
10183,0,0,1,0,0,0,1,1,0,0,2,1,0,1,0,19,2,1,2,1,31,21,31,7.157894737,11.0,6.4375,0,0,0,0,0,7,0.0,1.0,0,0.0,0.571428571,0,1,0.0,0.0,0,0.0,0,1,0,0,382,8018,0,0,1,4,172,43,2,2,0,1,1,2,5,0,7,5,0,1,0,1,0.10465116279069768,0.13953488372093023
546,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,14,5,2,3,2,14,14,12,5.857142857,8.5,5.416666667,3,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,229,502,0,0,1,3,106,22,3,1,0,0,0,1,0,0,11,1,0,0,0,0,0.04716981132075472,0.0
9607,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,3,3,14,3,14,14,7,6.571428571,14.0,5.333333333,1,0,0,0,0,31,0.967741935,0.032258065,0,0.0,0.0,0,0,92.30769231,7.692307692,0,100.0,0,1,0,0,303,2254,0,0,1,0,63,18,2,0,0,0,0,0,1,1,5,1,0,0,0,0,0.031746031746031744,0.0
3730,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,6,4,1,3,1,9,7,9,4.333333333,5.0,4.0,0,0,0,0,0,298,0.788590604,0.211409396,1,0.079365079,0.031746032,0,1,49.36708861,50.63291139,0,73.68421053,0,0,1,0,60,9284,122,0,0,7,43,15,2,1,0,0,0,0,0,0,5,1,0,0,0,1,0.0,0.0
7939,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,1,1,1,0,18,18,0,7.0,7.0,0.0,0,0,0,0,0,22,0.227272727,0.772727273,2,0.0,0.0,0,1,100.0,0.0,0,100.0,0,1,1,0,228,5616,0,0,0,5,44,35,4,0,0,0,0,0,0,0,3,1,0,0,0,1,0.11363636363636363,0.14285714285714285
7411,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,1,3,1,9,9,4,4.25,6.0,2.5,0,0,0,0,0,86,0.720930233,0.279069767,4,0.166666667,0.5,0,1,85.0,15.0,0,76.0,0,1,0,0,306,8826,53473,0,0,5,33,17,2,0,0,1,0,1,0,0,3,1,0,0,0,1,0.12121212121212122,0.0
2620,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,3,3,8,8,7,8,6.5,5.0,8.0,0,0,0,0,0,10,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,0,12848,591,0,0,6,42,15,2,0,0,0,0,0,0,0,5,1,0,0,0,1,0.19047619047619047,0.0
2837,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0,0,0,0,0,284,0.964788732,0.035211268,0,0.0,0.2,0,1,93.47826087,6.52173913,0,100.0,0,0,0,0,340,2242,1584299,0,0,2,18,9,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
3856,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,9,9,0,10,10,0,9.5,9.5,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,105,261,0,0,1,0,32,24,1,1,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
950,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,5,3,5,3,75,5,75,17.875,5.0,19.71428571,2,0,0,0,0,3,0.666666667,0.333333333,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,1,0,322,5521,0,0,1,0,163,9,1,2,0,0,0,1,0,0,7,1,0,0,0,1,0.25153374233128833,0.0
2870,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,17,11,3,5,3,29,29,15,13.70588235,16.41666667,7.2,2,0,0,0,0,5,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,1,1,0,3183,2660,0,0,1,4,261,212,13,0,1,0,0,0,0,0,6,1,0,0,0,0,0.1839080459770115,0.2028301886792453
2663,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,6,4,3,3,4,9,9,8,6.333333333,6.0,6.5,1,0,0,0,0,52,0.634615385,0.365384615,0,0.0,0.0,0,1,0.0,100.0,0,0.0,0,1,1,0,1406,3708,52251,0,1,5,54,17,2,2,0,0,0,0,0,0,4,1,0,0,0,0,0.09259259259259259,0.0
1967,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,108,0.925925926,0.074074074,0,0.5,0.0,0,1,0.0,100.0,0,0.0,0,0,0,0,2307,4632,38677,0,0,3,28,19,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
575,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,3,4,3,3,0,19,19,0,10.0,10.0,0.0,0,0,0,0,0,29,0.137931034,0.862068966,3,0.08,0.08,0,1,0.0,100.0,0,22.22222222,0,1,1,0,371,7298,0,0,1,5,44,36,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
9584,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,3,4,3,7,7,5,4.5,5.5,4.0,0,0,0,0,0,7,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,1,1,0,-1,784159,0,1,3,43,15,3,0,0,1,0,0,0,0,4,1,0,0,0,1,0.0,0.0
10694,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,10,4,2,2,2,9,9,9,5.4,4.0,6.333333333,2,0,0,0,0,33,0.242424242,0.757575758,5,0.0,0.0,0,1,0.0,100.0,0,70.0,0,1,0,0,265,3388,0,0,1,2,73,22,3,3,0,0,0,0,0,0,6,1,0,0,0,0,0.0,0.0
4620,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,12,12,0,7.5,7.5,0.0,0,0,0,0,0,29,0.517241379,0.482758621,0,0.142857143,0.071428571,1,1,25.0,75.0,0,0.0,0,1,1,0,323,1137,0,0,0,1,29,20,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
9566,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0,0,0,0,0,747,0.973226238,0.026773762,2,0.0,0.1,0,1,96.77419355,3.225806452,0,91.42857143,0,1,0,0,573,6991,406163,0,0,4,26,17,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
4294,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,90,0.744444444,0.255555556,0,0.043478261,0.130434783,0,1,30.0,70.0,0,22.22222222,0,0,0,0,401,1424,3257689,0,0,3,25,16,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
7046,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,7,4,2,3,2,7,5,7,4.428571429,4.0,4.6,0,0,0,0,0,17,0.0,1.0,1,0.0,0.0,0,1,0.0,0.0,0,0.0,0,0,0,0,1343,7422,286,0,1,7,49,13,2,4,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
6179,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,32,0.75,0.25,0,0.75,0.125,0,0,20.0,80.0,0,70.0,0,1,1,0,1658,3091,0,0,0,0,24,16,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
6320,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,16,16,0,9.5,9.5,0.0,0,0,0,0,0,45,0.422222222,0.577777778,3,0.192307692,0.076923077,0,1,77.77777778,22.22222222,0,33.33333333,0,1,1,0,872,5701,763318,0,0,3,32,24,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
1436,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,7,3,3,3,3,9,8,9,5.285714286,5.5,5.2,0,0,0,0,0,45,0.911111111,0.088888889,0,1.0,0.0,0,0,91.66666667,8.333333333,0,33.33333333,0,1,1,0,84,-2,4389491,0,0,3,54,16,3,0,0,0,0,0,1,0,5,1,0,0,0,0,0.037037037037037035,0.125
2989,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,13,5,2,3,2,11,7,11,5.0,5.0,5.0,0,0,0,0,0,15,0.333333333,0.666666667,1,0.0,0.0,1,1,0.0,100.0,0,81.81818182,0,0,1,0,94,5019,2166138,0,0,4,89,15,2,7,0,0,0,0,0,0,7,1,0,0,0,0,0.11235955056179775,0.0
11314,0,1,1,0,0,0,0,1,0,0,3,0,0,0,0,7,3,3,3,4,9,9,9,6.571428571,6.0,6.8,0,0,0,0,0,4,0.75,0.25,0,2.0,0.0,0,0,50.0,50.0,0,0.0,0,0,0,0,342,7693,55106,0,1,5,63,17,3,0,0,0,0,0,0,0,6,1,0,0,0,0,0.07936507936507936,0.0
550,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,9,0,2,9,2,15,9,15,6.888888889,9.0,6.625,2,0,0,0,0,29,0.551724138,0.448275862,2,0.0,0.076923077,0,1,85.71428571,14.28571429,0,0.0,0,1,1,0,123,-1,3101079,0,0,0,85,16,2,4,0,0,0,0,0,0,7,1,0,0,0,0,0.0,0.0
9862,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,4,1,4,4,4,10,10,9,6.75,7.0,6.5,0,0,0,0,0,275,0.981818182,0.018181818,0,0.4,0.2,0,0,98.0,2.0,0,93.44262295,0,1,0,0,364,5844,6767,0,0,5,42,19,2,0,0,0,0,0,0,0,4,1,0,0,0,1,0.023809523809523808,0.05263157894736842
10930,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,6,9,6,10,10,10,8.75,9.5,8.0,0,0,0,0,0,118,0.898305085,0.101694915,1,0.5,0.0,1,1,100.0,0.0,0,33.33333333,0,0,0,0,210,2346,242217,0,1,2,52,26,2,0,0,0,0,0,1,0,4,1,0,0,0,0,0.0,0.0
8514,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,2,2,16,2,16,16,7,6.6,16.0,4.25,0,0,0,0,0,8,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,356,1105,0,0,1,0,50,22,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0.0,0.0
10767,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,8,8,0,15,15,0,11.5,11.5,0.0,0,0,0,0,0,108,0.138888889,0.861111111,3,0.268817204,0.010752688,0,1,2.5,97.5,0,23.25581395,0,1,0,0,371,7298,0,0,0,5,35,28,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0.0,0.0
3170,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,1,2,2,4,9,9,5,4.8,5.5,4.333333333,0,0,0,0,0,182,0.873626374,0.126373626,0,0.304347826,0.043478261,0,0,100.0,0.0,0,54.90196078,0,1,1,0,904,7131,12,0,0,7,40,16,2,0,0,0,0,0,1,0,4,1,0,0,0,1,0.1,0.0
10076,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,8,8,0,9,9,0,8.5,8.5,0.0,0,0,0,0,0,14,0.071428571,0.928571429,0,0.846153846,0.615384615,0,1,0.0,0.0,0,14.28571429,0,1,0,0,374,7295,0,0,1,5,31,22,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.06451612903225806,0.09090909090909091
11131,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,13,3,2,3,2,17,13,17,8.384615385,8.4,8.375,0,0,0,0,0,4,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,100.0,0,1,0,0,15,4003,5816617,0,1,0,135,50,4,1,0,1,2,3,2,0,5,1,0,2,0,0,0.14814814814814814,0.0
3473,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,8,3,3,3,7,20,20,17,10.75,11.5,10.5,0,0,0,0,0,65,0.953846154,0.046153846,0,0.666666667,0.0,0,0,66.66666667,33.33333333,0,50.0,0,1,1,0,141,7530,264522,0,0,5,105,28,2,2,0,0,0,0,0,0,7,1,0,0,0,0,0.0,0.0
10081,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,13,7,2,3,2,12,8,12,5.230769231,5.5,5.181818182,0,0,0,0,0,120,0.091666667,0.908333333,0,0.403669725,0.110091743,0,0,0.0,100.0,0,11.62790698,0,0,1,0,3158,8163,708731,0,1,4,91,16,2,7,0,0,0,0,0,0,6,1,0,0,0,0,0.06593406593406594,0.0
4246,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,5,9,5,9,9,7,6.5,9.0,5.666666667,0,0,0,0,0,7,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,68,7967,7232787,0,1,2,41,13,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0.0,0.0
4394,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,4,3,3,6,18,6,18,8.0,4.5,10.33333333,0,0,0,0,0,31,0.709677419,0.290322581,1,0.0,0.222222222,0,1,0.0,0.0,0,66.66666667,0,0,0,0,200,8199,10684284,0,1,3,55,14,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
8987,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,13,6,2,3,2,17,13,17,7.769230769,8.4,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3993,5707171,0,1,0,126,50,4,1,0,1,2,3,2,0,4,1,0,0,0,0,0.1349206349206349,0.0
483,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,2,5,5,32,32,8,32,15.0,6.5,32.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,172,4942,0,0,1,0,59,18,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0.3898305084745763,0.2222222222222222
6256,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,4,1,3,3,4,7,3,7,4.75,3.0,5.333333333,0,0,0,0,0,111,0.972972973,0.027027027,0,0.333333333,0.0,0,0,100.0,0.0,1,75.0,0,0,1,1,0,7975,326461,0,1,5,35,9,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0.0,0.0
703,1,1,1,0,0,0,0,0,1,0,3,0,0,0,0,13,6,2,3,2,17,13,17,7.461538462,7.6,7.375,0,0,0,0,0,51,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,1,0,25,3992,5697976,0,1,0,123,46,5,0,0,1,2,3,2,0,4,1,0,0,0,1,0.22764227642276422,0.0
5083,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,10,4,3,3,3,15,10,15,6.7,6.5,6.75,0,0,0,0,0,415,0.944578313,0.055421687,1,0.173913043,0.086956522,0,1,93.05555556,6.944444444,0,16.66666667,0,0,0,0,2085,6315,8182,0,0,6,88,18,2,5,0,0,0,0,0,0,5,1,0,0,0,1,0.056818181818181816,0.0
3295,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,3,3,4,14,8,14,6.833333333,5.5,7.5,3,0,0,0,0,110,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,0,0,0,0,-1,0,0,1,2,56,15,3,0,0,0,0,0,0,0,5,1,0,0,0,0,0.0,0.0
7965,1,0,2,0,0,0,0,1,0,0,3,0,0,0,0,58,6,1,2,1,14,11,14,5.637931034,5.5,5.666666667,4,0,0,0,2,1,1.0,0.0,0,0.0,0.0,0,0,100.0,0.0,0,0.0,0,1,0,0,690,2961,277981,0,1,1,396,68,19,10,0,2,11,13,1,0,5,1,2,11,0,0,0.18686868686868688,0.16176470588235295
2388,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,9,3,2,3,2,11,11,8,5.888888889,7.0,5.571428571,0,0,0,0,0,49,0.918367347,0.081632653,0,0.0,0.0,0,0,87.5,12.5,0,0.0,0,0,0,0,332,5511,469364,0,0,5,74,19,2,4,0,0,0,0,0,0,6,1,0,0,0,1,0.0,0.0
8513,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0,0,0,0,0,120,0.916666667,0.083333333,0,0.1,0.2,0,1,95.65217391,4.347826087,0,0.0,0,1,1,0,283,4099,3331221,0,0,2,28,19,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
1340,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,10,5,3,3,4,12,8,12,7.6,5.5,8.125,0,0,0,0,0,263,0.901140684,0.098859316,0,0.115384615,0.576923077,0,1,100.0,0.0,0,91.83673469,0,0,1,0,459,9037,143145,0,1,5,97,16,3,4,0,0,0,0,0,0,5,1,0,0,0,1,0.0,0.0
10478,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,6,6,0,28,28,0,17.0,17.0,0.0,1,0,0,0,0,41,0.975609756,0.024390244,0,0.0,0.0,0,0,100.0,0.0,0,100.0,0,1,0,0,248,5230,0,0,1,7,47,39,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
8725,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,12,11,2,18,2,64,18,64,15.75,18.0,15.54545455,2,0,0,0,0,164,0.329268293,0.670731707,0,0.572727273,0.036363636,1,1,95.23809524,4.761904762,0,12.71186441,0,1,1,0,175,5669,0,0,1,0,213,24,3,0,0,1,2,3,1,0,5,1,0,0,0,0,0.3568075117370892,0.0
7383,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,8,8,0,13,13,0,10.5,10.5,0.0,0,0,0,0,0,95,0.168421053,0.831578947,3,0.544303797,0.0,0,1,8.333333333,91.66666667,0,24.63768116,0,1,0,0,373,7296,0,0,1,5,34,26,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
7657,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,3,3,4,17,17,11,8.75,10.0,7.5,0,0,0,0,0,2,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,0,84,3934,0,0,0,4,49,25,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0.08163265306122448,0.0
7581,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,2,7,7,0,11,11,0,9.0,9.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,230,5613,0,0,1,5,32,23,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.09375,0.13043478260869565
3280,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,10,4,3,3,3,9,6,9,5.5,4.5,5.75,0,0,0,0,2,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,1063,-1,0,0,1,0,76,14,2,0,0,0,0,0,0,0,11,1,0,0,0,0,0.02631578947368421,0.14285714285714285
4095,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0,12,5,2,3,2,11,8,11,6.416666667,5.5,6.6,0,0,0,0,0,213,0.929577465,0.070422535,0,0.066666667,0.533333333,1,1,100.0,0.0,0,0.0,0,0,0,0,1290,7841,3990,0,0,5,99,16,2,0,0,0,0,1,5,0,6,1,0,0,0,0,0.0,0.0
8051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,7,7,0,7,7,0,7.0,7.0,0.0,0,0,0,0,0,112,0.857142857,0.142857143,0,0.125,0.0,0,0,7.142857143,92.85714286,0,100.0,0,0,1,1,0,-1,1583366,0,0,3,19,10,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
7852,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,3,3,3,0,8,8,0,5.5,5.5,0.0,0,0,0,0,0,81,0.790123457,0.209876543,0,0.058823529,0.058823529,0,1,9.090909091,90.90909091,0,20.0,0,0,1,0,172,8493,434529,0,0,4,24,16,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
4158,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,4,3,3,0,15,15,0,9.0,9.0,0.0,0,0,0,0,0,60,0.833333333,0.166666667,0,0.6,0.5,0,1,100.0,0.0,0,11.11111111,0,1,1,0,76,1385,0,0,0,1,32,23,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
10537,0,2,1,0,1,0,0,1,0,0,3,0,0,0,0,32,12,1,3,1,34,6,34,4.96875,4.5,5.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,214,6360,186,0,0,6,206,17,6,0,0,1,10,11,1,4,3,1,0,0,0,1,0.06310679611650485,0.0
5646,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,6,3,2,3,2,14,14,5,5.333333333,8.5,3.75,0,0,0,0,0,105,0.952380952,0.047619048,0,0.0,0.0,0,0,93.10344828,6.896551724,0,90.0,0,1,1,0,1102,6567,12233,0,0,4,48,22,3,0,0,0,0,0,2,0,3,1,0,0,0,0,0.0,0.0
6263,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,5,5,0,11,11,0,8.0,8.0,0.0,0,0,0,0,0,8,1.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,0,0,0,124,1337,20989,0,1,6,29,20,2,0,0,0,0,0,0,0,3,1,0,0,0,1,0.0,0.0
1090,0,1,1,0,0,0,0,0,0,0,3,1,0,1,0,5,3,3,3,4,9,9,8,5.8,6.0,5.666666667,0,0,0,0,0,213,0.79342723,0.20657277,2,0.386363636,0.0,0,1,75.0,25.0,0,23.25581395,0,0,0,0,5,4744,343984,0,0,4,48,19,3,1,0,0,0,0,0,0,5,1,0,0,0,1,0.0,0.0
6172,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,6,0,2,3,2,12,3,12,6.5,3.0,7.2,2,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0,1,0,1,0,-1,0,0,1,0,59,10,3,1,0,1,0,0,0,0,5,1,0,0,0,0,0.0,0.0
10086,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,23,23,0,23,23,0,23.0,23.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,1,1,0,0,343,388,0,0,1,0,35,27,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0.0,0.0
